text,label
space innovation improves global economy,1
agriculture allows humans to live forever,0
Scientists discover agriculture improvement,1
Breaking: finance cures all diseases instantly,0
finance industry shows steady growth,1
technology gives superpowers instantly,0
Government announces new technology policy,1
Breaking: energy cures all diseases instantly,0
energy industry shows steady growth,1
education gives superpowers instantly,0
Research shows benefits of education in daily life,1
Scientists confirm internet causes immortality,0
Research shows benefits of internet in daily life,1
Experts say AI makes humans invisible,0
New AI technology launched,1
medicine allows humans to live forever,0
medicine sector sees major development this year,1
medicine gives superpowers instantly,0
Scientists discover medicine improvement,1
mobile phones discovered to control human minds,0
New report highlights progress in mobile phones,1
Scientists confirm agriculture causes immortality,0
New report highlights progress in agriculture,1
technology gives superpowers instantly,0
Research shows benefits of technology in daily life,1
Government bans energy permanently,0
Scientists discover energy improvement,1
technology gives superpowers instantly,0
technology industry shows steady growth,1
Breaking: medicine cures all diseases instantly,0
Government announces new medicine policy,1
education allows humans to live forever,0
Government announces new education policy,1
Breaking: agriculture cures all diseases instantly,0
Research shows benefits of agriculture in daily life,1
AI allows humans to live forever,0
Research shows benefits of AI in daily life,1
Scientists confirm agriculture causes immortality,0
Research shows benefits of agriculture in daily life,1
education gives superpowers instantly,0
education innovation improves global economy,1
Government bans coffee permanently,0
Government announces new coffee policy,1
Experts say internet makes humans invisible,0
Government announces new internet policy,1
Experts say transport makes humans invisible,0
transport innovation improves global economy,1
AI gives superpowers instantly,0
